filename,topic,department,province,y1,y2,y3
ch20-07_110.xls,医疗卫生,卫生健康委员会,北京,0,79,131
10-01_188.xls,城市建设,住房城乡建设部门,四川,46,74,116
人工繁育国家一级重点保护野生动物审批.xls,自然保护,城市管理行政执法及审批部门,湖南,2,81,122
食品小作坊登记证_0.xls,批发零售住宿餐饮业,市场监管部门,山东,54,77,117
推送市交易中心信息－专业分_170.xls,企业信息,水利、水务部门,广东,4,90,120
CH18-33_111.xls,出版物及相关单位,文化广播电视和旅游部门,北京,27,95,131
（双公示）建设用地(含临时用地)规划许可证核发_25.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
9_210.2014年鉴-城市概况(1-9)_210.xls,城市建设,公安部门,海南,46,108,125
推送市交易中心信息－信用总分_331.xls,企业信息,水利、水务部门,广东,4,90,120
日照市医养结合机构信息_0.xls,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
建设项目环境影响备案登记信息版式文件_2.csv,自然保护,生态环境及自然资源部门,浙江,2,75,128
开发区建设交通局对危险货物专用库场、储罐未设专人负责管理等行为的行政检查_0.csv,开发区,交通运输部门,山东,24,102,117
海珠区医院一览表_2018.csv,医疗卫生,医院及社区卫生服务机构,广东,0,73,120
5-15__涉企信息_企业良好行为信息_193.xls,企业信息,住房城乡建设部门,广东,4,74,120
南明区商务局主管部门基本信息_2019-11-18_15_33_55_3.xls,行政,商务部门,贵州,5,105,118
五莲县第四届五莲名师名单_0.csv,教育人员,教育机构,山东,9,85,117
建设工程规划条件核实合格证_21.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
济南市历城区狂犬病暴露处置门诊_0.csv,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
10-01_187.xls,综合,住房城乡建设部门,四川,19,74,116
演出许可.xlsx,文化,城市管理行政执法及审批部门,四川,28,81,116
诊疗共享平台-疾病人次统计信息_125.csv,医疗卫生,医院及社区卫生服务机构,浙江,0,73,128
洪山区科技企业孵化器大学生创业特区( 众创空间) 2015年度考核公示.csv,科研机构企业及技术人员,教育机构,湖北,42,85,121
交通运输企业行政许可_91.xls,道路交通及管理,交通运输部门,广东,30,102,120
建设用地规划许可证20180223.xls,建筑业,住房城乡建设部门,江苏,1,74,115
推送市交易中心信息－人员锁定_117.xls,行政,水利、水务部门,广东,5,90,120
推送市交易中心信息－人员锁定_305.xls,行政,水利、水务部门,广东,5,90,120
济南市卫生系统献血红心榜_0.csv,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
22-9_22.xls,农业生产,统计部门,湖南,40,107,122
2016年1-3月金水办事处农村新型合作医疗补助资金拨付及发放表.csv,保险福利,基层管理机构,湖北,15,83,121
2015年黄陂区新农合定点医疗机构住院医疗费补偿一览表.csv,医疗卫生,医院及社区卫生服务机构,湖北,0,73,121
放射诊疗许可_13.xls,医疗卫生,卫生健康委员会,广东,0,79,120
5-15__涉企信息_企业良好行为信息_15.xls,企业信息,住房城乡建设部门,广东,4,74,120
兽药经营行政许可证信息_15.xls,医疗卫生,农业农村部门,广东,0,91,120
工程竣工验收备案信息_1.xls,建筑业,住房城乡建设部门,广东,1,74,120
渔业船舶登记_81.xls,农业资料,农业农村部门,广东,52,91,120
燃气经营许可证核发信息_1591339362083.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
南明区机关事务管理中心机构概况_2018-02-06_15_15_57_1.csv,行政,机关事务管理部门,贵州,5,110,118
济南市槐荫区区级党政班子成员向区纪委全委会述廉会议述廉对象名单_0.xls,行政,监察部门,山东,5,104,117
动物诊疗许可证核发信息_135.xls,医疗卫生,农业农村部门,广东,0,91,120
推送市交易中心信息－人员锁定_221.xls,行政,水利、水务部门,广东,5,90,120
推送市交易中心信息－专业分_357.xls,企业信息,水利、水务部门,广东,4,90,120
5-15__涉企信息_企业良好行为信息_232.xls,企业信息,住房城乡建设部门,广东,4,74,120
贵阳市市级办理放射诊疗许可证信息_2020-03-24_11_33_09_3.xls,医疗卫生,医院及社区卫生服务机构,贵州,0,73,118
硕放街道社区（村）卫生服务中心一览表_13719116758032844374.csv,医疗卫生,医院及社区卫生服务机构,江苏,0,73,115
推送市交易中心信息－信用总分_294.xls,企业信息,水利、水务部门,广东,4,90,120
烟台市牟平区人社局一次办好公共服务事项清单_0.xls,行政,人力资源社会保障部门,山东,5,93,117
2019年批复预算表_2019-10-17_21_55_58_2.xlsx,财政预算,财政部门,贵州,11,82,118
17-16_13.xls,金融,商务部门,天津,50,105,123
建设项目选址意见书信息_7.xls,建筑业,住房城乡建设部门,广东,1,74,120
泰安市泰山区教育局行政许可信息_0.csv,教育事业,教育及体育部门,山东,8,86,117
推送市交易中心信息－限制投标企业_250.xls,企业信息,水利、水务部门,广东,4,90,120
龙口市2018-2019学年度招收小学一年级学生结果公示_0.xls,教育人员,教育机构,山东,9,85,117
公办（集体办）幼儿园基本信息_13.xls,教育事业,教育及体育部门,广东,8,86,120
乳山市科技局党风廉政教育信息_0.csv,行政,科技部门,山东,5,101,117
信用评价信息（A级纳税人）_10.csv,财政税收,税务部门,浙江,12,78,128
市北区教育局中小学校食堂规范化管理办法_0.csv,教育事业,教育及体育部门,山东,8,86,117
交通行政处罚案件信息_7.xls,道路交通及管理,交通运输部门,广东,30,102,120
进口兽药通关单开具农业局_1596698280597.xls,进出口及出入境事务,农业农村部门,广东,55,91,120
巨野县小学录取新生名单信息_2-3.csv,教育事业,教育机构,山东,8,85,117
南明区档案局权力清单_2018-04-10_11_04_15_2.csv,行政,机关事务管理部门,贵州,5,110,118
道路运输经营许可证_36.csv,道路交通及管理,交通运输部门,浙江,30,102,128
蓟州区幼儿园名录.xlsx,教育事业,教育机构,天津,8,85,123
济南市教育局财政拨款收入支出决算总表_0.csv,财政收支,教育及体育部门,山东,18,86,117
接受委托印刷境外包装装潢印刷品其他印刷品事前备案信息_302000000000011266.csv,出版物及相关单位,文化广播电视和旅游部门,福建,27,95,129
推送市交易中心信息－专业分_172.xls,企业信息,水利、水务部门,广东,4,90,120
特种设备作业人员考核_167.xls,特种作业,市场监管部门,广东,63,77,120
交通建设工程从业人员培训服务.xls,道路交通及管理,交通运输部门,湖南,30,102,122
特种设备作业人员考核_411.xls,特种作业,市场监管部门,广东,63,77,120
动物诊疗许可证核发信息_98.xls,医疗卫生,农业农村部门,广东,0,91,120
山东省科学院_合作时事_0.csv,科技活动项目,科技部门,山东,14,101,117
市工业和信息化局公共服务事项实施清单_14885488490469131967.csv,行政,经济、工业信息化部门,江苏,5,99,115
清税清册信息_6.csv,财政税收,税务部门,浙江,12,78,128
青岛市工商行政管理机关和工商所分布数据_2.csv,行政,市场监管部门,山东,5,77,117
建设项目环境影响评价文件审批（新双公示）（涉企）_35.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
证件变更信息_7.xls,行政,市场监管部门,广东,5,77,120
民办教育机构审批_0.csv,教育事业,教育机构,山东,8,85,117
贵阳市城镇新增就业人数_2020-12-15_10_19_00_23.xls,就业失业,人力资源社会保障部门,贵州,25,93,118
建筑工程施工许可证（燃气类、供热类）核发信息_21.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
推送市交易中心信息－信用总分_104.xls,企业信息,水利、水务部门,广东,4,90,120
道路运输证版式文件_112.csv,道路交通及管理,交通运输部门,浙江,30,102,128
B17_5_72.xls,教育人员,教育机构,吉林,9,85,137
广州市国资委委托监管企业名录.csv,企业信息,国资部门,广东,4,111,120
龙湾区图书馆图书信息_122.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
道路运输经营许可证_43.csv,道路交通及管理,交通运输部门,浙江,30,102,128
推送市交易中心信息－人员锁定_328.xls,行政,水利、水务部门,广东,5,90,120
从事城市生活垃圾经营性清扫、收集、运输服务审批信息_29.xls,城乡环卫,城市管理行政执法及审批部门,广东,6,81,120
2019年青羊区民办学校小升初随机派位结果.xls,教育事业,教育机构,四川,8,85,116
义务教育阶段学校设立、变更、终止审批（民办学校）_16.xls,教育事业,教育机构,广东,8,85,120
劳务派遣许可变更信息_39.xls,就业失业,人力资源社会保障部门,广东,25,93,120
云岩区司法局部门预算及“三公”经费预算_2021-10-11_10_13_48_8.xls,财政预算,司法部门,贵州,11,76,118
对违反通信网络安全防护管理办法有关规定的行为实施处罚.xls,行政,经济、工业信息化部门,湖南,5,99,122
乡镇卫生院名单_18927704072667845487.csv,医疗卫生,医院及社区卫生服务机构,江苏,0,73,115
贵阳市敬老院信息_2020-03-11_14_38_45_5.xlsx,社会救助及保障,社会福利机构,贵州,23,92,118
渔业船舶登记_194.xls,农业资料,农业农村部门,广东,52,91,120
设立登记（临时纳税人）_0.xls,财政税收,税务部门,山东,12,78,117
全市性社会团体成立、变更、注销登记_156887744597484.xls,社会组织,民政部门,广东,53,89,120
劳务派遣许可变更信息_55.xls,就业失业,人力资源社会保障部门,广东,25,93,120
济宁市兖州区教育体育局优秀班主任评选表彰_0.csv,教育人员,教育及体育部门,山东,9,86,117
青岛市省内异地联网结算定点医院名录_0.xls,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
18-17_230.xls,教育人员,教育机构,新疆,9,85,138
2-7_253.xls,人口状况,教育机构,海南,58,85,125
企业不良行为信息_13.xls,企业信息,住房城乡建设部门,广东,4,74,120
1706_40.xls,科研机构企业及技术人员,文化广播电视和旅游部门,青海,42,95,145
ch14-02_112.xls,商品及交易市场信息,商务部门,北京,56,105,131
ch21-03_115.xls,医疗卫生,卫生健康委员会,北京,0,79,131
农海局上级文件_0.xls,行政,水利、水务部门,山东,5,90,117
5-18__涉企信息_企业不良行为信息_383.xls,企业信息,住房城乡建设部门,广东,4,74,120
兖州区食品药品监督管理局_食品生产许可变更_(开放)_0.xls,批发零售住宿餐饮业,药监部门,山东,54,84,117
占用、挖掘公路审批_130.xls,道路交通及管理,交通运输部门,广东,30,102,120
市科技局_国家高新技术企业推荐信息_0.csv,科研机构企业及技术人员,科技部门,山东,42,101,117
非药品类易制毒化学品备案_128.xls,公共安全,应急部门,广东,37,97,120
青岛市市管教育类民办非企业年检初审信息_0.csv,教育事业,教育机构,山东,8,85,117
0404-0_42.xls,人口状况,公安部门,青海,58,108,145
动物诊疗许可证核发信息_39.xls,医疗卫生,农业农村部门,广东,0,91,120
云岩区基层法律服务所名录_2019-12-03_15_31_34_3.xlsx,法律,社会援助救助机构,贵州,3,96,118
22-79_4.xls,教育事业,教育机构,内蒙古,8,85,141
动物诊疗许可证核发信息_96.xls,医疗卫生,农业农村部门,广东,0,91,120
推送市交易中心信息－人员锁定_206.xls,行政,水利、水务部门,广东,5,90,120
青岛市镇街文化站基本信息_0.xls,文化,文化广播电视和旅游部门,山东,28,95,117
鹿城区图书馆图书信息_41.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
道路运输证版式文件_67.csv,道路交通及管理,交通运输部门,浙江,30,102,128
5-15__涉企信息_企业良好行为信息_433.xls,企业信息,住房城乡建设部门,广东,4,74,120
企业不良行为信息_65.xls,企业信息,住房城乡建设部门,广东,4,74,120
建设项目环境影响评价文件审批（新双公示）（涉企）_3.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
5-18__涉企信息_企业不良行为信息_196.xls,企业信息,住房城乡建设部门,广东,4,74,120
17-24 各市县小学毕业人数和毕业率_222.xls,教育人员,教育机构,宁夏,9,85,139
推送市交易中心信息－信用总分_351.xls,企业信息,水利、水务部门,广东,4,90,120
律师信息_18713024089479448518.csv,法律,司法部门,江苏,3,76,115
潮河派出所旅馆登记信息_0.xls,民生服务,公安部门,山东,7,108,117
23_210.2_210.2020年鉴-文化和体育（文化产业）（统计局）_210.xls,文化,统计部门,海南,28,107,125
